118.2	2363.080
118.3	2361.680
118.4	2360.280
118.5	2358.880
118.6	2357.480
118.7	2356.080
118.8	2354.680
118.9	2353.280
119	2351.880
119.1	2350.480
119.2	2349.080
119.3	2347.680
119.4	2346.280
119.5	2344.880
119.6	2343.480
119.7	2342.080
119.8	2340.680
119.9	2339.280
120	2337.880
120.1	2336.480
120.2	2335.080
120.3	2333.680
120.4	2332.280
120.5	2330.880
120.6	2329.480
120.7	2328.080
120.8	2326.680
120.9	2325.280
121	2323.880
121.1	2322.480
121.2	2321.080
121.3	2319.680
121.4	2318.280
121.5	2316.880
121.6	2315.480
121.7	2314.080
121.8	2312.680
121.9	2311.280
122	2309.880
122.1	2308.480
122.2	2307.080
122.3	2305.680
122.4	2304.280
122.5	2302.880
122.6	2301.480
122.7	2300.080
122.8	2298.680
122.9	2297.280
123	2295.880
123.1	2294.480
123.2	2293.080
123.3	2291.680
123.4	2290.280
123.5	2288.880
123.6	2287.480
123.7	2286.080
123.8	2284.680
123.9	2283.280
124	2281.880
124.1	2280.480
124.2	2279.080
124.3	2277.680
124.4	2276.280
124.5	2274.880
124.6	2273.480
124.7	2272.080
124.8	2270.680
124.9	2269.280
125	2267.880
125.1	2266.480
125.2	2265.080
125.3	2263.680
125.4	2262.280
125.5	2260.880
125.6	2259.480
125.7	2258.080
125.8	2256.680
125.9	2255.280
126	2253.880
126.1	2252.480
126.2	2251.080
126.3	2249.680
126.4	2248.280
126.5	2246.880
126.6	2245.480
126.7	2244.080
126.8	2242.680
126.9	2241.280
127	2239.880
127.1	2238.480
127.2	2237.080
127.3	2235.680
127.4	2234.280
127.5	2232.880
127.6	2231.480
127.7	2230.080
127.8	2228.680
127.9	2227.280
128	2225.880
128.1	2224.480
128.2	2223.080
128.3	2221.680
128.4	2220.280
128.5	2218.880
128.6	2217.480
128.7	2216.080
128.8	2214.680
128.9	2213.280
129	2211.880
129.1	2210.480
129.2	2209.080
129.3	2207.680
129.4	2206.280
129.5	2204.880
129.6	2203.480
129.7	2202.080
129.8	2200.680
129.9	2199.280
130	2197.880
130.1	2196.480
130.2	2195.080
130.3	2193.680
130.4	2192.280
130.5	2190.880
130.6	2189.480
130.7	2188.080
130.8	2186.680
130.9	2185.280
131	2183.880
131.1	2182.480
131.2	2181.080
131.3	2179.680
131.4	2178.280
131.5	2176.880
131.6	2175.480
131.7	2174.080
131.8	2172.680
131.9	2171.280
132	2169.880
132.1	2168.480
132.2	2167.080
132.3	2165.680
132.4	2164.280
132.5	2162.880
132.6	2161.480
132.7	2160.080
132.8	2158.680
132.9	2157.280
133	2155.880
133.1	2154.480
133.2	2153.080
133.3	2151.680
133.4	2150.280
133.5	2148.880
133.6	2147.480
133.7	2146.080
133.8	2144.680
133.9	2143.280
134	2141.880
134.1	2140.480
134.2	2139.080
134.3	2137.680
134.4	2136.280
134.5	2134.880
134.6	2133.480
134.7	2132.080
134.8	2130.680
134.9	2129.280
135	2127.880
135.1	2126.480
135.2	2125.080
135.3	2123.680
135.4	2122.280
135.5	2120.880
135.6	2119.480
135.7	2118.080
135.8	2116.680
135.9	2115.280
136	2113.880
136.1	2112.480
136.2	2111.080
136.3	2109.680
136.4	2108.280
136.5	2106.880
136.6	2105.480
136.7	2104.080
136.8	2102.680
136.9	2101.280
137	2099.880
137.1	2098.480
137.2	2097.080
137.3	2095.680
137.4	2094.280
137.5	2092.880
137.6	2091.480
